timestamp,heartbeat,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54
2016-11-15 15:58:02,139,0,24.875,-8.96159,3.24398,1.28046,-8.85419,3.19284,1.14349,-0.0316841,-0.539207,0.194659,50.2887,6.50283,-17.8221,0.652359,-0.45981,-0.333534,0.501754,32.0625,-0.775832,9.47938,-5.03629,-0.933478,8.91721,-4.73359,0.695177,-0.967485,-0.298084,23.7381,-28.0759,32.6059,0.490634,-0.817568,-0.273094,-0.127596,31.3125,11.1748,-2.09484,-3.28446,11.6166,-1.57435,-2.87839,-0.373504,-0.0168049,-0.930243,-42.9365,-12.9362,3.54156,0.576961,-0.34967,0.710619,-0.199669
2016-11-15 15:58:03,139,24,24.875,-9.05919,3.58967,1.6627,-9.1204,3.49709,1.44511,0.381105,0.069561,0.111911,50.5539,6.2394,-19.3958,0.6416,-0.475189,-0.310417,0.515932,32,-1.31699,10.0814,-5.35782,-1.54924,9.68926,-5.39258,0.230525,-0.41383,-0.31457,26.9359,-25.4845,31.4854,0.482024,-0.828847,-0.272478,-0.0801321,31.3125,5.29642,-1.91546,-2.14958,5.51824,-0.970548,-2.742,-0.280073,0.0344768,0.431696,-42.1015,-15.5489,4.82402,0.574965,-0.382317,0.69979,-0.183148
2016-11-15 15:58:04,139,24,24.875,-6.97459,2.36325,2.12143,-7.05568,2.65235,2.29049,-1.60186,0.81016,0.604594,50.7893,4.86436,-15.5822,0.659209,-0.474885,-0.338249,0.474884,32,-1.784,7.45527,-4.1574,-1.70053,7.69458,-3.41771,-0.707447,0.155989,-0.086032,27.7174,-25.7709,31.2105,0.497578,-0.819514,-0.274837,-0.0726502,31.3125,10.2745,-0.795651,-3.61047,9.48227,-1.28781,-3.17068,1.58713,0.22104,1.76649,-44.3919,-9.89912,4.66757,0.55156,-0.350147,0.711157,-0.259681
2016-11-15 15:58:05,139,24,24.875,-10.3404,2.90046,4.07054,-9.79734,3.1417,3.7721,-2.2714,0.743825,0.0288439,51.7765,2.95289,-11.6357,0.698372,-0.444181,-0.390082,0.403505,32,-1.57256,8.27852,-4.8145,-1.94809,8.22578,-5.13751,-0.2116,0.254779,0.0791438,27.491,-27.0515,30.5112,0.509668,-0.808507,-0.280673,-0.0881882,31.3125,11.5967,0.273843,-0.747924,8.88892,-3.6299,-1.19242,0.279481,-0.0903732,0.290205,-44.6326,-5.51524,2.81782,0.555885,-0.297692,0.726643,-0.272694
2016-11-15 15:58:06,139,24,24.9375,-9.24359,3.47865,1.81427,-9.14842,3.39192,1.80779,0.688233,-0.673848,-0.0509641,51.6419,4.44843,-12.8256,0.712448,-0.411039,-0.39475,0.409436,32,-1.18669,8.76761,-4.69293,-1.50546,8.57094,-4.42889,-0.415357,0.115714,0.324802,25.6284,-29.5602,28.6794,0.526238,-0.79698,-0.273593,-0.114209,31.3125,9.41688,-0.611682,-2.23119,9.42808,-0.666011,-1.79509,0.146069,0.00690469,-0.0755324,-45.2881,-4.83967,2.53107,0.556718,-0.293944,0.726119,-0.27643
2016-11-15 15:58:07,139,24,24.9375,-9.80534,2.87835,2.07729,-9.91907,2.91443,2.05124,0.441079,-0.748435,-0.14016,51.5485,3.70715,-15.3143,0.713692,-0.411109,-0.372336,0.427784,32,-1.05419,9.14767,-4.11095,-1.22793,9.09777,-3.85476,-0.434364,0.10063,0.475364,24.4792,-30.0335,28.5331,0.535267,-0.792366,-0.263134,-0.128087,31.3125,9.89746,-1.33552,-2.29895,9.68259,-1.30141,-1.96089,0.194946,-0.0377254,-0.0592798,-45.281,-5.09709,2.67323,0.554861,-0.298799,0.723528,-0.281702
2016-11-15 15:58:08,139,24,24.9375,-9.1763,3.24875,1.62361,-9.24365,3.06013,1.567,1.12156,-0.586377,0.292594,49.9749,2.79597,-18.8488,0.703111,-0.436336,-0.323645,0.458802,32.0625,-0.777568,9.12018,-2.47957,-0.781343,9.20016,-2.22499,-0.362717,-0.201358,0.458616,23.4914,-32.1889,27.9744,0.546381,-0.790489,-0.237153,-0.142664,31.3125,9.66977,-0.876873,-2.49707,9.68172,-1.04456,-2.18874,0.0951789,-0.0630795,-0.10153,-45.0256,-5.10983,2.67414,0.552933,-0.306953,0.720266,-0.285064
2016-11-15 15:58:09,139,24,24.9375,-8.55402,3.47575,2.09402,-8.63274,3.50927,2.07882,0.486057,0.153381,-0.547477,50.1336,1.54511,-20.9413,0.648276,-0.496339,-0.279257,0.505372,32.0625,0.00349405,9.15093,-3.12378,-0.111753,9.01896,-3.25722,0.0338497,-0.45051,0.212881,22.64,-33.316,26.0008,0.551583,-0.798886,-0.19587,-0.138464,31.3125,9.50338,-1.33806,-1.68554,9.38457,-0.952912,-1.40042,-0.029411,0.040832,0.138589,-45.5322,-5.21289,2.81431,0.551481,-0.305169,0.719078,-0.292691
2016-11-15 15:58:10,138,24,24.9375,-9.55926,3.65844,4.657,-9.75648,3.50472,4.69241,2.01405,-0.315556,-0.276939,50.3528,3.14729,-20.0328,0.607486,-0.517812,-0.27044,0.538233,32.0625,0.141781,9.41066,-3.62549,0.0843651,9.35092,-3.51435,0.0729341,-0.446666,0.123248,22.912,-33.1961,25.015,0.548046,-0.808016,-0.178093,-0.122635,31.3125,9.60073,-1.0302,-2.26529,9.56313,-0.968499,-1.80997,-0.0800762,0.0316728,0.102921,-45.0283,-4.98095,2.67398,0.549797,-0.303479,0.718384,-0.299244
2016-11-15 15:58:11,138,24,24.9375,-8.03086,4.15188,1.79167,-8.10244,4.13945,1.77488,0.0435359,-0.301767,-0.425063,48.8868,3.2234,-23.1799,0.569218,-0.541415,-0.226144,0.575951,32.0625,0.183554,9.64591,-2.23154,0.251805,9.59193,-3.4391,-0.102859,-0.451904,0.121194,23.5582,-34.1234,25.7298,0.547221,-0.814776,-0.159787,-0.105627,31.3125,9.5199,-1.33219,-2.41861,9.53283,-1.24081,-1.85434,-0.0316428,0.0586364,0.0544619,-45.5564,-4.44131,2.10417,0.548758,-0.299868,0.718953,-0.303398
2016-11-15 15:58:12,138,24,24.9375,-8.78718,3.89248,1.81971,-8.88777,3.90353,1.8215,0.258721,-0.0765468,-0.491857,48.0038,4.75907,-24.106,0.549969,-0.538432,-0.23198,0.594819,32.0625,0.324694,9.10728,-3.85352,0.220085,9.3203,-3.42458,-0.208687,-0.206595,0.00101883,23.9737,-33.7496,23.6155,0.551824,-0.814803,-0.149717,-0.0957715,31.3125,9.56432,-1.25842,-2.18707,9.54765,-1.27111,-1.89973,-0.0597197,0.00610365,0.0625605,-45.4349,-3.93113,2.5295,0.547874,-0.297112,0.719696,-0.305936
2016-11-15 15:58:13,138,24,24.9375,-8.75135,4.05296,2.82037,-8.76054,3.96371,2.56118,0.355676,0.0375507,-0.180243,48.984,5.94753,-24.3777,0.528216,-0.54745,-0.229818,0.607017,32.0625,0.026094,9.33545,-3.66606,0.0245724,9.15447,-3.24253,-0.0752272,-0.0231669,-0.0815851,24.2306,-34.0174,23.9008,0.556056,-0.812285,-0.149677,-0.0926928,31.3125,9.74386,-1.44752,-2.41559,9.50219,-1.31661,-1.99015,0.000456057,-0.0518888,0.0117597,-45.6946,-3.78985,2.38659,0.545966,-0.29706,0.719923,-0.308848
2016-11-15 15:58:14,138,24,24.9375,-8.53156,4.01159,2.63137,-8.54664,4.12846,2.74181,-0.218284,-0.0467598,0.038493,48.7453,5.46362,-24.768,0.52318,-0.555518,-0.218917,0.608077,32.0625,-0.316639,9.44948,-3.67264,-0.305499,9.45732,-3.42101,-0.0451089,0.100523,-0.039605,25.0237,-34.3035,22.9209,0.557965,-0.809568,-0.156864,-0.093105,31.3125,9.55622,-1.33211,-2.45682,9.5773,-1.34684,-1.99045,0.0306258,-0.0147452,0.0145507,-45.0505,-4.07946,2.38919,0.54485,-0.300238,0.718146,-0.311868
2016-11-15 15:58:15,138,24,24.9375,-8.95659,3.25501,2.51209,-9.01091,3.22517,2.20063,-0.489527,0.128453,0.0456202,49.4709,6.29428,-23.7246,0.539225,-0.54659,-0.235338,0.595896,32.0625,-0.49689,9.61169,-2.05016,-0.274528,9.42682,-3.23994,-0.265165,0.324355,-0.0938726,24.8863,-34.0408,23.2005,0.562447,-0.80403,-0.165195,-0.0994997,31.3125,9.44665,-1.44626,-2.34147,9.47278,-1.3013,-1.83869,0.0854581,-0.0313707,0.0113881,-45.3013,-4.0657,2.81379,0.54283,-0.303552,0.716835,-0.315181
2016-11-15 15:58:16,138,24,24.9375,-9.14955,2.87674,2.47199,-9.08564,3.10507,2.39728,-0.445206,0.175916,0.0402109,48.9635,6.57009,-22.9379,0.550124,-0.540358,-0.250359,0.585404,32.0625,-0.124177,9.29879,-3.59122,-0.381155,9.23087,-3.25498,0.0739839,0.514726,-0.243725,24.7419,-33.7783,23.903,0.559689,-0.799715,-0.1864,-0.111622,31.3125,9.56003,-1.4473,-2.30171,9.54761,-1.18038,-1.91515,0.00698918,-0.0581275,-0.0158524,-45.4583,-2.90043,2.38639,0.540875,-0.307344,0.715406,-0.3181
2016-11-15 15:58:17,138,24,24.9375,-9.12005,3.02586,2.20252,-9.14795,2.99968,2.26167,-0.544923,0.216415,0.0861738,48.9353,7.44161,-20.9746,0.564027,-0.531925,-0.270816,0.570603,32.0625,-0.270617,9.41352,-3.40065,-0.44186,9.23113,-3.34528,0.0524703,0.493267,-0.17042,24.3357,-34.1518,25.4534,0.553302,-0.79566,-0.211553,-0.126597,31.3125,9.52269,-1.21893,-2.3421,9.53287,-1.31642,-1.83896,0.0843767,-0.0335718,-0.0422016,-45.5611,-3.92442,2.67088,0.538502,-0.313568,0.713785,-0.319692
2016-11-15 15:58:18,138,24,24.9375,-9.12192,2.94964,2.16426,-9.14883,2.99959,2.15597,-0.407426,0.13236,0.163802,49.4307,6.91949,-19.9226,0.57744,-0.524114,-0.284442,0.557639,32.0625,-0.395753,9.22328,-3.75078,-0.458359,9.18616,-3.54178,0.0103819,0.363109,-0.113448,24.0425,-32.7233,26.2892,0.549994,-0.790164,-0.232015,-0.138985,31.3125,9.5186,-1.36984,-2.45698,9.51736,-1.25607,-1.96015,0.0613257,-0.00622734,-0.0680012,-45.3994,-5.08867,3.52379,0.53611,-0.320879,0.712261,-0.319855
2016-11-15 15:58:19,138,24,24.9375,-9.08306,2.72239,2.24258,-9.10362,2.98417,2.17105,-0.420844,0.120148,0.214204,49.9298,6.76875,-19.9227,0.5905,-0.520251,-0.289986,0.54457,32.0625,-0.536347,9.53625,-2.08935,-0.50148,9.24625,-3.26932,-0.151201,0.337739,-0.0604181,22.3543,-32.5327,26.9814,0.549486,-0.784698,-0.245234,-0.148914,31.3125,9.59644,-1.21908,-2.37993,9.54763,-1.13501,-1.9153,0.0602617,-0.0387595,-0.0738233,-45.674,-4.69168,2.52954,0.535436,-0.32539,0.709503,-0.322544
2016-11-15 15:58:20,138,24,24.9375,-9.34624,2.53541,2.31625,-9.46887,2.4885,2.24802,-0.338117,0.0999368,0.096813,50.6549,7.47551,-18.6161,0.601902,-0.512128,-0.302301,0.532967,32.0625,-0.199162,9.33694,-3.55399,-0.336691,9.38207,-3.52683,-0.00443082,0.268735,-0.111009,22.2006,-32.2705,28.2479,0.546926,-0.780737,-0.257081,-0.158841,31.3125,9.63616,-0.991827,-2.34235,9.53247,-0.938441,-1.96126,0.04059,0.0100997,-0.0552988,-45.3979,-5.08833,3.66563,0.53276,-0.332892,0.708007,-0.322609
2016-11-15 15:58:21,138,24,24.875,-9.03911,2.64789,2.43593,-9.07248,2.92371,2.35236,-0.114711,0.0513238,0.101504,50.5306,7.23422,-18.2207,0.606022,-0.510573,-0.307404,0.526836,32.0625,-0.276735,9.26161,-3.59387,-0.322645,9.14043,-3.43694,-0.0182825,0.198447,-0.121617,22.2115,-32.5284,27.8264,0.547227,-0.776215,-0.265939,-0.165256,31.3125,9.59723,-1.06721,-2.38087,9.45689,-1.05959,-2.06641,0.0584709,-0.0433365,-0.0533897,-44.9995,-5.7515,3.80963,0.530587,-0.338028,0.70681,-0.323472
2016-11-15 15:58:22,138,24,24.875,-10.152,3.34358,2.87876,-10.3302,2.96388,3.30491,4.55916,-1.08156,0.542938,49.9974,2.91691,-21.7367,0.565583,-0.558461,-0.233166,0.560242,32.0625,1.20034,9.59352,-3.91668,0.792172,9.7119,-3.75938,0.057314,0.142523,-0.142272,22.08,-32.6528,28.1082,0.545637,-0.774141,-0.275139,-0.165178,31.3125,9.70779,-0.763204,-2.49739,9.75788,-0.635893,-1.96343,-0.254352,-0.0353247,0.093957,-45.1268,-5.61557,4.09269,0.531318,-0.33885,0.707269,-0.320394
2016-11-15 15:58:23,138,24,24.875,-7.1748,8.8576,2.63534,-7.21814,9.64642,2.84917,1.71295,-0.892887,1.37252,46.842,-9.07913,-26.1195,0.478797,-0.645039,-0.0421062,0.594058,32.0625,0.383795,9.26244,-3.15597,0.447872,9.3344,-3.07833,-0.0477485,0.903707,-0.304275,22.1636,-32.1424,30.362,0.539273,-0.767513,-0.296632,-0.179216,31.3125,9.59345,-1.37031,-2.45621,9.56162,-1.1958,-2.15734,0.0604926,0.0597477,0.0846488,-45.026,-4.72148,3.38285,0.531014,-0.332536,0.709087,-0.32348
2016-11-15 15:58:24,138,24,24.875,-7.93041,7.82138,0.664664,-7.9432,8.16946,0.527625,0.898022,-0.80457,1.69646,43.8662,-17.6083,-27.899,0.492675,-0.650009,0.0586032,0.575609,32.0625,0.623442,8.50284,-4.00102,0.514459,8.70142,-3.85131,-0.237565,0.811297,-0.192541,19.8233,-30.6374,30.3372,0.529763,-0.754988,-0.327237,-0.205573,31.3125,9.75134,-1.06944,-2.22492,9.59246,-1.05945,-1.97632,0.222244,0.131588,-0.160814,-45.135,-5.22893,4.09221,0.530868,-0.339737,0.702468,-0.330601
2016-11-15 15:58:25,138,24,24.875,-6.79661,6.25012,-0.0827993,-7.02933,6.5914,-0.345697,0.835778,-0.421102,1.96205,37.8938,-25.9765,-28.2298,0.51153,-0.653281,0.149175,0.537873,32.0625,-0.470791,8.80985,-3.67336,-0.416917,8.74858,-3.69443,0.0813821,0.639964,-0.0960397,18.1243,-30.9635,32.1603,0.519775,-0.743746,-0.353156,-0.227941,31.3125,9.88775,-1.29467,-2.6466,9.9509,-1.34734,-2.46163,0.0846965,0.15049,-0.7841,-44.2151,-7.59849,1.97072,0.540139,-0.357771,0.68796,-0.327048
2016-11-15 15:58:26,138,24,24.875,-6.44844,4.54526,0.505478,-6.59897,4.82225,0.639288,1.94494,-0.597778,1.25222,32.0289,-34.9688,-25.5388,0.50885,-0.671199,0.244578,0.48036,32.0625,-0.882883,10.6567,-3.60938,-1.18634,10.4554,-3.36746,0.168974,0.115984,-0.0503936,16.8143,-30.4002,32.994,0.510781,-0.741424,-0.36723,-0.23353,31.3125,8.19231,2.27713,-6.35217,8.901,2.82264,-5.9657,0.48266,-0.292475,-0.826593,-42.958,-12.2935,2.83158,0.544722,-0.40903,0.659571,-0.317707
2016-11-15 15:58:27,138,24,24.9375,-5.60737,6.03784,2.66833,-5.85263,5.60401,2.59991,2.16293,-2.00778,-0.476688,28.7994,-38.3916,-20.131,0.41572,-0.707295,0.318529,0.474816,32.0625,-0.0852884,9.3076,-2.27404,-0.229007,9.06385,-2.78789,-0.151624,0.000789131,0.0425512,16.6867,-30.7826,33.2773,0.514826,-0.736076,-0.369452,-0.238016,31.3125,9.35722,4.19233,0.0151727,9.72095,3.52552,-0.29661,1.84074,-0.624779,0.510657,-42.8609,-13.6965,8.93233,0.484951,-0.463822,0.658527,-0.340636
2016-11-15 15:58:28,138,24,24.9375,-9.00464,12.9297,2.40176,-9.08363,12.2571,2.42253,1.13418,-3.67357,-1.08286,28.6851,-38.8821,-20.5214,0.258481,-0.679494,0.365627,0.581199,32.0625,0.381061,9.52524,-3.27304,0.224985,9.87842,-3.1963,-0.32889,0.0204879,-0.00863759,16.5766,-30.7774,32.1484,0.520091,-0.731659,-0.368391,-0.241803,31.3125,10.844,2.64814,-2.66127,11.6906,3.42059,0.117053,0.127698,-0.0266771,0.127341,-43.7913,-12.7535,7.36781,0.482776,-0.452812,0.663397,-0.348989
2016-11-15 15:58:29,138,24,24.9375,-8.71286,20.498,-3.81587,-9.15362,20.3471,-3.31831,0.868478,-4.47031,1.43318,20.4165,-39.8095,-25.8796,0.129289,-0.53365,0.436522,0.712706,32.0625,0.321064,9.0312,-3.9695,0.184857,8.82277,-3.75829,0.116756,0.262525,-0.253512,16.4603,-31.2887,31.8685,0.527211,-0.726225,-0.365989,-0.24637,31.3125,9.67263,-0.11718,-2.54035,9.89487,-0.302614,-1.55658,0.223601,-0.0252144,-0.0126105,-43.5456,-12.3799,7.22641,0.48804,-0.439333,0.672218,-0.341945
2016-11-15 15:58:30,138,24,24.9375,-6.60118,13.093,-11.1103,-6.87864,15.2793,-10.9656,0.215483,-1.14401,4.56107,-0.814953,-41.9018,-24.6428,0.169617,-0.326931,0.552823,0.747484,32.0625,-0.209337,8.79905,-5.13998,-0.137689,8.77971,-4.82947,0.0501544,0.356774,-0.188605,16.9553,-31.05,32.8576,0.519435,-0.72416,-0.381399,-0.245589,31.3125,9.7925,0.0700243,-2.30874,9.77333,0.226288,-1.92088,-0.0834679,-0.00726964,-0.0439721,-43.9249,-12.6189,7.08352,0.489188,-0.44221,0.667724,-0.345383
2016-11-15 15:58:31,138,24,24.9375,-6.23522,4.23472,-8.53481,-6.50336,4.84217,-9.62937,-1.16089,2.98201,4.82586,-18.4311,-32.5256,-28.6009,0.39758,-0.209313,0.590289,0.67058,32.0625,-0.678544,8.51426,-2.94046,-0.745279,7.64881,-4.61751,0.163797,0.211498,-0.171901,15.9037,-30.238,33.4097,0.515202,-0.718379,-0.394211,-0.251189,31.3125,9.59245,0.341166,-2.81414,9.53038,0.14985,-2.53989,0.357396,-0.0633841,-0.159923,-43.7944,-12.2363,8.07636,0.490713,-0.442696,0.667468,-0.343085
2016-11-15 15:58:32,138,24,24.9375,-2.69693,-0.527823,0.809711,-3.3182,-0.155905,-0.334711,-1.25155,4.08415,2.99103,-18.5168,-17.8868,-42.2064,0.658882,-0.182996,0.484959,0.545162,32.0625,-0.803525,9.67877,-3.41116,-0.978887,9.8208,-3.21943,-0.143832,-0.02263,0.0627691,16.2983,-30.6393,33.2738,0.515279,-0.716782,-0.397117,-0.251017,31.3125,9.02104,2.4391,-3.56622,9.36195,2.75016,-3.48574,0.55764,-0.696586,-1.32331,-42.1704,-15.6592,9.92986,0.483967,-0.48019,0.658098,-0.319532
2016-11-15 15:58:33,138,24,24.9375,-3.41975,1.99684,6.67894,-3.15102,0.755088,6.15645,2.51619,3.02566,0.255278,-6.31051,-16.3087,-48.1462,0.77303,-0.258618,0.367166,0.44803,32.0625,0.0418522,7.94668,-3.00301,-0.189141,8.27899,-2.83575,-0.176011,-0.202026,0.295623,15.3034,-32.0204,32.4286,0.525657,-0.714027,-0.386279,-0.254241,31.3125,6.69283,-1.60678,0.834219,7.17312,-1.23726,1.47279,-0.275527,-0.151542,-0.327841,-39.1219,-19.9248,12.073,0.47626,-0.535233,0.636842,-0.28484
2016-11-15 15:58:34,138,24,24.9375,-1.00026,6.86394,5.73657,-1.54487,4.77466,4.92284,4.38218,1.67825,-1.8612,4.63495,-29.671,-42.4443,0.739183,-0.429924,0.345376,0.386639,32.0625,2.44754,4.30751,0.111359,1.60958,5.7033,1.36233,0.161137,0.222672,0.429163,14.029,-32.8761,32.4246,0.520032,-0.715281,-0.379572,-0.271781,31.3125,11.0698,-1.33572,-3.17448,9.80606,-2.78696,-4.6811,0.357739,-0.372756,-0.422777,-40.1613,-18.9713,12.2101,0.477098,-0.518969,0.652922,-0.277022
2016-11-15 15:58:35,138,24,24.9375,-11.203,19.9721,7.27146,-8.51883,19.8248,8.29467,2.08833,-0.763627,-3.34705,17.9529,-37.6965,-31.9241,0.612262,-0.589777,0.32174,0.41687,32.0625,12.1148,35.3047,-10.811,8.72383,22.8176,-9.37596,2.39014,0.870705,0.369785,11.4471,-28.4002,36.4704,0.458041,-0.753444,-0.388718,-0.267245,31.3125,13.4405,-0.529752,-10.7187,6.11353,5.23935,-8.13814,-0.627473,-0.860532,1.01713,-36.846,-23.6356,14.6383,0.473834,-0.558551,0.643107,-0.223418
2016-11-15 15:58:36,138,24,24.9375,-7.45917,22.2162,6.93509,-10.2095,25.483,5.86789,1.33185,-3.85661,-3.7835,26.7265,-34.9374,-30.515,0.371868,-0.634304,0.30645,0.604534,32.0625,-1.09331,7.04023,-3.94993,-0.962067,9.05296,-4.62723,-0.227666,-0.0775073,-0.673875,10.7427,-25.7962,37.7197,0.435777,-0.736363,-0.444331,-0.2654,31.3125,8.34606,-11.8363,10.8708,22.9167,-21.8536,10.1582,-4.26364,1.54938,5.02399,-43.7135,-10.6991,6.79837,0.508319,-0.406748,0.704347,-0.282955
2016-11-15 15:58:37,138,24,24.9375,1.585,10.6487,-14.1739,0.23152,11.1186,-12.6249,4.04682,-3.17201,3.18529,15.099,-42.3791,-24.8034,0.193082,-0.524485,0.482362,0.674509,32.0625,-1.04729,1.10499,-1.83887,-0.969797,-0.128328,-1.20818,-0.477554,-1.11853,-0.497571,15.4469,-27.902,35.5084,0.48266,-0.730519,-0.422191,-0.234811,31.3125,-0.879453,-3.30925,5.89954,2.06543,-6.10384,5.40533,-0.0389779,-0.447639,-1.81331,-42.4442,-15.521,8.51041,0.51295,-0.432569,0.698947,-0.247467
2016-11-15 15:58:38,138,24,24.9375,-3.15324,-6.25716,-12.2635,-3.61937,-8.00467,-14.0891,-2.43302,3.81383,3.73144,-0.0475976,-39.4653,-31.2207,0.391599,-0.442714,0.513611,0.62198,32.0625,-0.600501,0.855258,0.415848,-0.366904,0.758332,0.574043,-1.01505,-0.468581,-0.120651,18.6469,-30.8532,31.5993,0.538064,-0.704267,-0.404088,-0.226291,31.3125,1.7886,-1.01559,1.93794,0.687658,-1.58532,2.50729,1.84064,0.299785,0.496482,-41.0154,-16.4922,8.94206,0.511311,-0.457541,0.680222,-0.257907
2016-11-15 15:58:39,138,24,24.9375,2.26459,10.2719,12.0474,0.476965,9.05716,13.5339,0.0320306,2.95568,0.00749782,2.53815,-34.147,-37.0324,0.579918,-0.467151,0.430932,0.509669,32.0625,-8.91009,41.6431,-19.0341,-4.6467,36.607,-16.1466,3.4653,0.77575,-0.856992,20.1602,-29.2329,32.0236,0.533238,-0.703457,-0.421875,-0.206949,31.3125,34.5842,4.50245,-15.4726,33.3019,5.61406,-15.8968,1.68192,-0.368886,-2.68322,-39.4042,-20.0474,9.37735,0.496514,-0.515545,0.62628,-0.308966
2016-11-15 15:58:40,138,24,24.9375,-9.46237,19.6294,12.8794,-11.513,17.3759,15.0078,3.51232,-1.36499,-5.33074,21.037,-35.3799,-32.9942,0.45798,-0.613057,0.329185,0.55322,32.0625,1.16187,7.16506,-1.12157,0.383802,10.647,-2.60564,-0.708924,-0.0134601,0.56033,20.505,-32.2092,29.5048,0.56386,-0.707129,-0.37293,-0.207255,31.3125,-3.63368,7.90496,1.67262,-2.63403,6.20214,1.54636,0.81856,-0.0312812,1.88183,-40.9978,-17.3947,8.80134,0.496126,-0.481894,0.663467,-0.285391
2016-11-15 15:58:41,138,24,24.9375,4.89814,8.35737,-12.9235,4.90876,9.19777,-11.8855,2.55673,-1.2356,2.19387,17.1931,-41.4976,-24.0256,0.290443,-0.61634,0.450736,0.576719,32.0625,-1.38142,-0.417275,1.18026,-1.89646,-1.5938,1.34719,0.302218,0.96723,0.367768,15.4755,-33.1858,30.8854,0.540791,-0.696465,-0.387815,-0.26848,31.3125,0.916682,3.86521,-4.62293,1.20028,4.36523,-4.68867,1.94497,0.404675,-1.08483,-41.5286,-15.6903,10.2158,0.469905,-0.500263,0.634399,-0.355617
2016-11-15 15:58:42,138,24,24.9375,-2.63667,-3.00494,-4.56926,-2.59909,-2.71483,-1.88522,-1.42943,1.28626,2.06446,5.13336,-43.8291,-19.5251,0.359459,-0.578503,0.560746,0.470836,32.0625,1.41281,-4.01571,-0.616031,1.79248,-5.25389,0.800462,0.162151,1.18475,-0.209137,11.7532,-34.0803,31.0056,0.523468,-0.681126,-0.408772,-0.308147,31.3125,2.2072,5.59637,0.936464,2.759,5.51835,-2.02173,0.876327,-0.770197,-1.07896,-39.8567,-19.7502,15.1905,0.435265,-0.575925,0.58822,-0.364491
2016-11-15 15:58:43,138,24,24.9375,-2.2534,8.03631,4.21284,-1.09311,9.16367,2.23993,-0.35218,3.51475,0.20603,2.92027,-40.4901,-27.8085,0.53947,-0.557347,0.495632,0.39075,32.0625,0.0984783,35.8177,-7.54548,-2.06364,26.762,-6.38266,1.99005,-0.643468,0.536256,9.21517,-31.4105,34.0749,0.482499,-0.685024,-0.437849,-0.325921,31.375,12.5481,8.17754,-6.92296,17.295,1.78623,-13.9529,2.15017,-1.38644,-2.08891,-33.8235,-24.6699,20.6071,0.405328,-0.662336,0.545455,-0.315435
2016-11-15 15:58:44,138,24,24.9375,-15.6392,33.0209,3.00435,-19.1114,32.4782,4.86501,4.10115,-5.15791,-5.05777,21.6478,-40.9898,-22.5941,0.361796,-0.683787,0.40102,0.490635,32.0625,0.343192,14.0875,-2.39797,-0.264412,17.6064,-2.67219,-1.54281,0.265612,-0.49583,9.00478,-32.8198,32.5304,0.495665,-0.673368,-0.434232,-0.335164,31.375,33.6973,-7.32015,-3.67709,31.8518,-5.55802,1.03778,-2.54475,1.73688,2.29367,-36.8389,-22.8572,16.7649,0.426487,-0.618191,0.573473,-0.327228
2016-11-15 15:58:45,138,24,24.9375,1.30315,-1.36889,-13.2909,3.16629,0.932605,-13.6777,1.08118,-0.45341,3.16747,15.5605,-43.1446,-19.2879,0.222232,-0.612917,0.502389,0.567936,32.0625,2.60805,-1.87135,-0.330301,2.05031,-3.72832,-0.466121,0.419367,-0.776633,-0.245625,12.0479,-34.9924,29.6028,0.537271,-0.654902,-0.423872,-0.320586,31.375,-11.1687,-12.3938,1.06529,-10.4455,-14.5235,-0.600625,-0.145468,-0.437411,0.0920482,-38.5747,-20.8486,13.6362,0.463186,-0.567666,0.613811,-0.294024
2016-11-15 15:58:46,138,24,24.9375,-3.33879,-8.14604,-3.06143,-3.16212,-7.65362,-6.58526,-2.5709,3.09193,2.67187,1.29199,-43.7492,-20.9614,0.368672,-0.544597,0.578619,0.482385,32.0625,0.186904,-4.49376,0.486221,-0.114301,-6.28987,-0.0222305,0.0111592,-0.151791,-0.528034,14.6163,-33.7968,28.9088,0.554706,-0.648833,-0.427885,-0.297037,31.375,2.40965,1.54923,3.54916,2.18005,1.10856,3.56529,-0.837107,-0.048505,1.09352,-42.5521,-15.1218,11.0625,0.469293,-0.477762,0.683571,-0.290239
2016-11-15 15:58:47,138,24,24.9375,-0.378559,14.3439,6.87527,-1.14633,13.0492,6.39928,-0.281617,1.16235,-1.93626,3.55019,-42.0119,-26.357,0.485022,-0.56885,0.511181,0.424097,32.0625,-4.30802,35.0498,-17.3805,-1.47513,32.9575,-12.6551,2.55308,0.410763,-0.516223,16.7102,-31.5566,32.5768,0.530827,-0.664251,-0.460872,-0.254148,31.375,34.5318,-1.52845,-16.1689,34.5299,-3.47616,-16.1919,2.55569,0.103556,-3.61153,-40.6707,-19.4634,11.3579,0.478193,-0.526243,0.630857,-0.310513
